5,-7,-7,-16,-2,14,-13,-11
-4,-8,12,5,5,0,21,19
23,42,4,-11,-6,-1,-1,9
5,-7,-3,10,1,3,-4,14
-6,-11,-1,5,3,-8,1,24
-1,15,-37,-39,-7,1,-2,-10
-27,-33,33,-2,-5,3,-4,-16
7,15,-8,14,5,-7,-5,4
-1,5,12,11,-6,-6,-2,-28
-19,5,-11,-6,0,10,-1,-6
-3,-7,-9,-17,-1,-8,-6,-8
-24,-11,15,-23,-4,-3,-20,-37
19,0,-18,15,0,7,10,20
19,-10,30,24,6,-10,0,-9
-25,16,0,-5,-4,-1,-21,2
11,-34,-2,8,2,5,22,30
-6,-23,1,-3,0,4,3,12
-27,-3,-9,-9,-7,12,4,-7
1,-8,-16,-18,-7,-6,-8,-19
26,4,7,8,-4,-13,-9,50
-18,3,10,15,4,-4,-24,-57
0,2,5,3,1,1,23,27
12,-8,8,-3,-1,-9,-5,-17
-13,9,-40,-5,-3,9,-3,1
19,-13,-11,-30,-5,-4,7,30
8,12,24,5,4,-4,-22,-21
-17,23,12,56,6,-1,10,-3
-14,9,2,-22,-5,-6,5,-23
-14,-44,0,17,-1,1,-3,-8
2,3,-3,-16,-8,-5,-16,5
7,0,-11,-18,-5,-14,16,13
34,2,14,34,10,16,-5,32
-18,12,-2,-13,-3,-10,-9,-19
-23,-3,-12,-12,-2,-3,11,-23
3,-23,-2,-2,-1,2,-4,-15
-21,0,-2,-6,-1,4,-17,-11
16,21,8,-5,-2,-3,17,17
-23,-5,-8,3,-4,-5,-1,-30
18,7,4,-5,5,3,-8,51
27,10,9,18,1,-7,11,-18
5,15,-18,-8,-3,6,-9,31
-19,-3,26,16,4,-10,-8,-46
-16,-4,-23,4,1,19,3,4
4,11,21,-28,-4,4,7,8
-5,-3,-24,20,0,-6,0,-28
11,-12,-33,-33,-8,0,-1,22
13,18,1,-13,-2,-1,-6,-11
-21,-9,0,-15,-1,-9,-2,-7
11,8,39,42,9,5,2,21
5,12,-42,-20,-9,-4,-4,28
-5,-10,13,7,-1,11,10,-60
5,-6,-19,-4,-9,-7,-1,17
5,-13,-3,-18,0,-6,-16,-6
-43,-27,11,20,6,7,-3,15
16,-37,-4,-7,-1,-11,23,11
-5,6,-2,3,-3,-19,-4,-20
-19,-20,-1,-8,1,10,-17,-13
10,1,5,10,-1,-12,10,8
9,9,-7,-18,-2,8,4,15
-24,-25,3,9,2,2,1,-8
-3,-2,-4,-2,-1,-5,0,-24
15,8,7,2,5,7,-3,44
4,9,-33,-17,-5,-11,3,-52
-35,-16,29,-23,-11,2,-17,-16
10,24,19,53,8,-1,12,24
20,-2,-15,7,-1,3,-6,-25
-6,5,-9,-5,1,1,-5,13
5,13,-37,-30,-5,4,1,11
1,-74,26,-1,4,1,7,-12
26,23,27,20,-2,-2,-2,10
-25,10,-4,0,-1,8,-2,28
-2,-17,-7,-9,-1,-6,1,-36
-2,7,-4,-17,-6,-8,1,8
21,13,-13,2,0,4,-6,9
1,-9,-4,2,0,-2,6,16
-2,17,10,7,0,4,-2,2
4,16,10,1,-1,7,2,19
-2,-19,-8,-27,-9,-25,7,-6
9,9,-9,42,6,-4,-17,-11
9,6,13,4,1,1,8,20
-10,24,-30,-16,-8,-13,-5,-20
-1,-1,-3,-6,-5,5,-6,10
-9,4,15,-22,-4,-5,-9,-3
16,12,9,42,9,-5,4,-15
-11,-13,8,1,-4,14,-6,-5
-9,-2,-9,-20,-5,-3,1,3
-14,-1,10,-6,-4,6,2,-1
9,-26,19,-3,2,5,-6,-9
16,17,-19,17,0,-4,4,27
-6,-9,3,24,4,2,0,-1
4,-15,-8,-11,-1,3,1,2
8,19,-5,6,0,-2,-9,2
-12,-15,-8,-26,-10,-3,-6,10
-14,-11,12,19,10,-1,8,3
-9,8,3,-1,-5,-7,-6,-40
-6,3,-5,2,-3,8,2,12
-8,4,-9,-18,-3,-1,-1,-3
-8,0,-15,-15,-2,13,0,-11
4,3,-8,-18,-4,2,-1,8
-9,-7,24,28,5,-1,3,18
22,11,-17,-5,2,-2,-2,-20
4,8,15,17,-2,-7,-19,-7
9,-5,-8,-5,-2,1,19,26
7,-6,-11,18,0,-5,-8,-19
-19,-20,0,-23,-7,-9,-7,24
3,29,12,6,4,0,4,-28
4,-28,-5,5,4,0,-2,-10
9,12,-6,-4,-2,-2,1,20
-3,10,6,3,0,-5,-3,-5
2,13,-21,-22,-6,-6,-7,-9
-4,-12,21,-5,-2,4,-10,-4
4,-7,-14,5,0,5,-6,-5
-3,16,6,-5,-3,0,10,-36
4,-13,-11,-13,-2,-3,1,34
-25,2,-6,10,-3,-12,-9,-18
-5,-19,-7,-10,-1,2,-2,24
7,19,19,15,7,5,6,-1
-22,-17,27,8,-7,-3,14,-1
11,8,-18,3,-1,-5,-2,10
-5,20,8,4,4,-2,-2,0
20,-23,-18,-22,-9,0,-5,16
-28,-1,15,-32,-11,-14,4,-70
7,-5,-2,15,5,10,-7,13
-3,10,-19,0,-2,2,-8,-15
5,6,7,13,0,-14,11,12
-4,-9,-19,-9,1,4,-11,-1
-5,5,8,-22,-6,-13,-9,-30
4,-5,-5,-19,-6,0,8,18
-29,-14,1,13,2,0,1,-9
27,0,-11,-3,4,5,-4,9
2,4,-3,-5,1,-6,-8,30
-7,-12,-1,-10,-2,-1,14,-31
-18,4,-8,-3,-3,-4,-8,-23
4,-23,4,18,2,5,8,15
-6,20,-11,-6,-2,-4,5,11
-6,2,4,3,-2,3,-16,-22
0,-4,-9,-25,-5,-2,-10,-13
13,7,1,-7,0,-4,5,36
11,-10,-7,-1,4,5,8,-10
-13,-16,5,23,-6,-6,-4,-8
3,24,5,10,3,-5,-6,6
-16,-15,6,10,4,8,-16,-4
4,5,12,-8,-7,-2,4,-24
2,-6,-19,-24,-1,-10,6,12
-12,-45,-22,-13,-5,0,-6,-14
-6,23,8,-17,-3,-6,-7,-9
-7,-18,22,35,3,6,-6,17
2,5,21,9,-3,-8,5,-19
11,20,-25,20,6,7,4,-3
-9,-16,-13,-3,1,4,2,14
2,-13,8,14,1,-8,2,9
15,11,-14,-26,-5,-1,-2,32
-8,3,19,-6,-4,-10,-3,-20
19,2,-12,-3,3,2,4,2
-19,9,11,-10,0,-1,0,5
-5,-45,2,24,1,-6,-3,-3
14,29,-14,-24,-6,-17,-19,18
-7,-23,-5,15,1,27,16,-31
-12,-8,15,6,0,-6,4,-12
1,8,-13,-16,3,0,0,15
27,0,-17,9,-1,3,7,39
-11,1,-7,-16,-4,-12,-7,-39
10,-13,-8,-7,-3,-17,-21,11
8,14,4,-20,-2,7,8,6
-27,-18,27,8,0,1,5,3
5,13,-4,11,-5,-5,-8,19
-3,9,-4,2,-4,5,2,11
-16,-33,-14,-17,1,-1,-12,-39
8,2,-7,-11,-2,6,12,-1
13,2,11,-12,-4,-9,6,22
-1,8,30,35,2,-1,-14,-7
-22,0,-39,6,0,5,2,-9
-5,-7,3,-9,-2,-4,-3,-8
7,-24,-23,-19,-2,0,-4,4
33,39,-6,-15,0,3,6,4
-2,10,12,-12,-5,-6,-10,11
-25,-12,11,24,3,4,22,-15
-1,2,-1,7,3,8,-8,19
-6,0,4,2,-1,-2,-18,-39
-8,-1,-14,-18,-7,2,3,-5
12,-34,11,-12,-6,-15,-3,9
-3,-5,7,0,0,9,5,15
-15,-13,-4,20,3,0,1,-18
-22,47,3,11,-4,0,-9,-6
2,4,-12,-8,1,2,-9,11
-1,6,13,5,0,-10,-2,0
-6,-8,-40,-18,-6,-9,-4,12
-5,-10,-1,-1,-3,0,1,-32
5,16,19,-7,-2,-1,-2,13
-5,1,-7,2,-5,-9,-3,-11
-7,12,25,7,0,4,4,-8
4,-8,4,11,4,-3,-6,4
5,11,-20,-12,3,-1,12,26
9,-29,-8,-3,-8,-3,-17,-29
4,34,-14,-14,1,11,10,-22
-24,-21,14,-23,-5,-16,-6,15
-1,7,2,59,12,15,-11,8
-10,28,-3,-1,-2,-10,8,-1
13,-22,-14,-8,-1,1,24,24
-4,-8,9,-11,-2,2,-11,-14
14,3,12,-7,-8,-9,-19,-10
-11,20,-7,10,3,7,14,-6
1,-21,-21,-14,1,-4,-7,16
-7,-7,10,14,0,-21,-3,-9
14,7,1,-6,0,16,-2,-11
-36,-7,-24,-21,-6,-3,-8,-50
-2,-6,56,17,-2,-3,-3,-9
-14,-4,-28,-13,-4,-1,3,12
7,12,-10,-5,-6,-6,-13,-17
11,-2,-17,-12,0,-1,14,29
-8,-20,-19,0,-4,-2,-7,-26
23,6,34,22,3,-4,3,13
-14,19,-5,1,-5,5,0,-18
-8,-35,12,-4,-2,-1,-5,22
-3,9,-10,-11,-5,-24,-14,-30
19,19,-22,-19,-4,16,2,10
-30,-15,24,25,9,5,13,-1
6,6,4,24,4,-13,-1,4
-3,-11,-11,-4,-3,-2,-20,18
-1,7,-6,-13,-5,4,19,-6
5,-11,-3,-33,-3,-1,8,9
9,-24,3,19,4,9,-4,-5
-41,-1,-1,-2,-4,0,-4,-28
12,1,-18,-4,-2,7,-5,1
-1,-1,0,-14,-6,-15,-3,2
24,2,31,35,9,-2,-1,18
11,-1,-21,-19,-2,10,8,29
-2,1,-1,-1,-1,-4,1,-11
1,-1,3,-2,1,13,-2,-11
-14,-9,-10,11,-2,-10,-12,-5
1,9,25,3,-1,11,12,4
-6,-8,7,5,-2,-9,-2,2
8,-11,-20,-12,-5,-8,3,8
6,10,-21,-28,-4,0,-14,-7
1,-6,-2,8,8,8,16,7
7,-29,14,-2,-6,-2,10,27
4,-17,-11,-1,-1,-14,-11,-10
-20,33,-21,-17,-3,-2,5,-11
9,-3,18,10,-3,1,-9,16
4,-10,-1,15,4,6,-10,-23
-26,-19,-6,-14,-5,-17,1,-11
15,22,8,-3,-4,3,3,23
-20,-3,-20,-14,-3,-6,-2,-25
11,10,6,-3,1,1,-7,-8
-3,-2,14,30,4,6,-2,9
3,-8,3,-8,-4,-9,-7,-14
-4,10,2,-14,-4,-14,-3,0
4,2,-40,6,-3,3,-3,5
23,22,-6,21,8,0,-10,-14
-10,-15,26,3,1,4,12,0
1,-24,3,11,1,-4,1,6
-9,32,-1,-10,-1,0,-9,7
4,-5,-1,-11,-5,1,9,-5
0,6,-3,-5,3,8,-14,-14
2,-3,-34,-23,-5,-2,8,2
-4,-3,30,14,-1,-6,5,12
-3,11,-1,8,2,1,-7,-6
-17,-24,3,1,-3,-8,-9,-6
4,3,6,-1,-1,1,-3,-5
14,-4,-20,-8,1,1,-11,10
-4,4,11,-9,-6,1,16,9
-20,-35,-19,-6,1,-19,-3,-38
-5,-10,10,18,4,11,0,14
-4,-13,0,18,5,3,-6,2
-1,3,6,3,-3,-4,-2,-8
17,32,-2,-4,-4,2,10,29
7,-1,2,1,2,-1,-4,-6
-10,-11,2,-9,-3,-3,3,4
-5,-7,-4,-15,-7,1,-2,-20
8,8,-17,-18,0,-5,-10,15
25,-11,21,8,-4,-2,4,15
-17,1,-7,34,3,-1,1,-9
9,2,-7,-13,5,9,-13,0
2,-8,-13,7,-7,-2,24,5
-1,25,2,-6,-2,4,-9,6
8,-20,-5,-8,-2,-8,3,-4
-10,8,-14,3,0,4,-20,-6
8,10,7,-13,-3,0,12,8
12,8,1,27,5,-6,-6,-11
5,2,12,-3,-2,0,10,8
-10,14,-7,7,-4,-10,-12,-9
-7,13,3,2,0,3,-9,-35
-3,-7,11,-32,-6,-6,-8,10
8,-2,-4,22,5,3,22,0
-32,-12,5,-1,0,0,1,-2
-12,-17,3,1,-4,-6,-10,13
-10,9,-18,8,-3,2,-10,-23
-14,8,4,-30,-5,3,3,-7
11,-13,-1,-8,-2,5,14,6
10,12,11,17,1,-8,-9,13
-8,-6,-4,-22,1,7,-3,-1
12,-8,-13,-8,-1,-4,-1,4
1,-3,-5,14,1,-12,-8,24
3,6,12,10,2,17,11,4
-2,-6,-17,-16,-5,-3,9,7
-1,16,24,-5,-2,-4,-3,-5
3,2,-27,2,-3,-23,-9,-8
9,-19,-8,-12,2,25,3,10
-8,-51,12,3,0,-6,-5,1
-10,16,-15,9,-2,7,3,-3
8,0,15,-15,-4,-3,-3,-8
6,3,1,7,1,-4,-14,-2
-9,0,-15,-4,0,-1,12,10
1,13,4,-15,-6,-7,-13,-40
-8,-18,3,7,0,19,-1,2
3,-7,5,2,4,-3,18,7
-8,0,-18,0,0,-4,-1,14
-5,2,-1,-5,-2,-9,-17,18
15,-13,-6,-6,-4,4,16,-26
-15,-14,2,-6,-2,14,-1,-12
-10,1,19,-13,-6,-16,-9,-9
4,12,0,51,13,15,-1,-2
-14,9,-4,-3,-3,-6,-1,3
-12,16,-13,-17,-3,-6,-15,7
27,4,21,7,-2,-8,20,-24
-12,-13,5,20,7,0,-14,19
2,-8,-10,-36,-9,-6,2,-7
-14,-27,17,10,1,-5,-13,-24
-6,-10,-34,-5,-1,5,3,-5
-2,-13,-5,-30,-12,-18,-13,-5
9,3,7,8,6,8,23,2
-2,8,-8,-9,-5,-20,-13,8
-12,0,14,7,-2,8,-9,-18
-1,14,0,-6,-1,-2,7,7
-7,-15,-2,-2,-4,2,-16,-22
12,7,-5,-7,-1,6,25,16
0,10,9,23,2,-6,-5,15
-2,-9,12,-2,-2,0,1,-14
-20,19,-12,2,-1,0,-12,-1
-9,-14,-14,-10,-10,5,-10,-18
-3,8,23,-8,-1,0,12,7
4,-16,-11,-18,-7,-14,-10,1
12,-30,-39,5,4,-3,1,15
22,17,3,-21,-2,5,-9,6
0,-8,-11,-3,1,6,2,8
-11,17,32,22,-1,4,0,11
11,5,1,-16,-8,-18,8,6
-6,9,10,39,5,-5,-7,-31
14,1,-7,-23,-3,1,-9,15
-1,-3,-12,4,1,-2,9,-8
9,-23,-3,-5,0,20,-9,6
-5,16,16,13,-2,2,14,2
-12,15,-6,9,-2,-7,-6,-9
-1,-8,-34,-13,-2,1,-11,-4
19,28,19,-5,0,-9,10,39
-10,8,-39,-17,-1,6,-3,-41
0,-16,18,29,1,-10,-8,2
8,9,-3,-4,-3,6,9,5
-8,-3,14,5,0,1,2,-6
-3,0,14,6,0,-9,-12,14
7,16,-26,-11,-2,6,6,-13
1,-22,9,1,-1,-2,-8,5
4,20,3,-7,-1,-2,4,-17
22,-3,-13,-5,-4,-6,-7,-4
-34,0,0,4,0,0,-1,-1
18,-6,-11,1,0,-7,3,12
-32,15,12,-8,-1,19,0,-7
-10,-38,10,-9,-4,-15,1,11
27,-2,-40,-14,2,3,-5,9
-24,3,40,53,10,5,5,-14
1,-6,-12,-2,1,-7,7,11
-2,9,23,11,1,-10,4,15
0,-14,-4,-3,3,4,-18,-2
-7,-32,-22,-28,-9,5,17,-8
-12,0,11,6,-2,-12,-7,-37
-24,-22,-38,-11,-2,1,-6,4
9,18,14,-18,-7,0,-2,-8
17,9,13,33,5,1,-5,-3
-14,-6,-7,4,-1,-2,6,10
8,-8,-1,-8,0,3,-3,27
-21,19,-8,-14,-5,-8,11,-45
8,-9,-13,6,0,-7,-3,-11
19,2,3,4,3,15,-10,24
-11,21,-2,1,0,-2,2,-12
-4,-32,14,27,5,2,-2,1
-1,-7,-17,-37,-8,-5,1,-5
-17,-5,18,15,-2,-5,-4,-12
-6,-3,-9,16,4,1,1,7
24,-1,3,-14,-4,2,1,8
0,18,18,-9,-1,-7,-4,-7
0,-15,-33,-12,-3,6,1,30
-30,-3,-4,6,-2,8,-17,-44
-1,-15,-9,-16,-5,-17,9,-11
-5,4,-16,-16,-6,-5,5,0
11,9,19,0,2,-5,-8,0
19,6,16,3,3,17,-5,0
-24,6,9,-10,-4,-3,0,15
13,26,-13,-12,-5,-3,-5,10
-26,-27,10,27,2,-9,-4,-35
11,1,-11,-5,-3,-3,11,14
-17,-6,-11,-10,-4,6,-12,-3
-5,11,4,-13,-3,-5,-11,-2
-4,-7,-6,1,0,8,24,4
12,-7,-4,-10,-1,-9,-6,18
5,-8,-14,20,-3,-19,5,-3
-4,9,-4,-16,-1,12,-4,9
22,-6,-25,-10,-2,-5,-13,-10
6,14,18,7,4,1,5,23
-22,-55,2,15,-3,-1,0,-11
2,18,0,4,-2,0,3,-5
4,5,2,10,1,-5,-11,-3
9,-5,-25,-26,-5,-10,6,1
9,40,24,18,6,12,-4,3
-14,-28,-22,-4,-1,0,7,3
5,13,-2,-21,-6,-7,-4,-1
-3,-2,20,-1,-3,-2,0,-16
17,-20,-32,13,5,11,2,17
-14,-12,11,10,-2,-11,-9,-7
3,25,-2,0,-1,2,16,7
0,10,13,6,5,9,0,-3
21,12,-11,-12,-5,-13,-15,2
-15,-14,8,-5,-2,0,2,8
9,-18,5,4,-3,-3,-6,-15
-4,13,10,10,0,-8,-1,-14
-17,-6,-1,-4,-1,4,-5,-4
-1,-6,-25,-25,-5,3,-1,12
16,0,17,-3,-1,-5,13,6
7,12,3,17,3,3,1,-8
3,11,4,8,4,-2,-5,11
0,-2,18,2,-1,4,2,7
-5,-1,-37,-26,1,1,-12,-3
-5,-37,5,18,-4,-8,-1,-4
-1,12,14,8,0,4,5,-7
5,2,-18,-15,-1,-3,-1,17
-50,-8,36,-15,-5,-9,-9,-26
6,12,-4,3,0,8,1,6
-7,-7,-4,3,-2,-9,-1,-11
14,9,20,-9,-2,1,-6,-19
-6,2,-22,-15,-5,1,3,26
-13,-13,-9,-15,-7,-18,-6,-22
2,8,-5,2,2,13,-8,4
-4,10,-2,-1,0,2,17,-4
-4,-16,-3,0,-2,-2,-10,-3
14,15,13,14,2,4,3,11
-9,3,-3,-7,3,5,-7,3
-20,-12,-6,-4,-3,-12,-4,-54
6,-3,9,8,0,-1,3,19
10,16,-19,-7,1,7,-4,14
10,13,15,-7,-2,-15,-6,12
18,5,2,12,1,5,18,13
-1,-10,6,3,3,5,-8,-1
-4,-16,7,10,-2,0,-6,-5
-5,18,-18,0,-3,-1,-3,-8
12,7,-15,-11,-2,-6,3,20
-17,10,2,-5,-6,0,-2,-22
11,-39,6,-4,-3,-3,-7,7
-13,-2,7,3,-2,-5,2,-21
-7,-1,-4,1,0,4,-4,20
-11,-8,-9,1,0,-3,-6,-20
-4,0,-6,-15,-3,-9,4,8
-10,5,10,0,-5,2,5,-21
12,5,-12,-4,0,8,-19,-11
11,-12,-4,-14,-3,-2,0,10
-16,-5,19,18,6,2,6,-1
17,20,3,4,1,-2,12,-2
-41,-31,-9,-2,1,8,1,5
14,1,3,9,1,-2,-8,3
-1,15,1,-12,-4,6,2,-15
5,14,-37,-26,1,-5,1,32
-4,1,29,49,7,-4,-5,-29
8,10,4,11,-1,-2,-5,3
-11,4,-26,-17,-6,-5,15,3
0,-29,5,-18,-4,0,-6,-4
-1,-9,9,-3,-3,2,-2,-3
16,6,-3,8,3,1,0,8
-4,-1,8,-4,-3,-5,-11,0
-10,-13,-1,-3,-2,-4,10,-2
1,-8,-8,-6,-2,6,-4,-16
6,2,-1,1,-2,-1,0,15
-20,19,21,-6,0,2,-1,-22
13,3,2,6,0,-3,-4,3
3,-1,-32,9,2,-13,-6,15
-12,-11,5,-32,-7,-2,8,-3
-1,0,14,64,9,-3,-1,-25
8,-27,7,8,4,6,-14,8
-13,-5,0,-12,-6,-5,1,-17
17,16,-12,-12,-3,-1,-5,5
-10,-8,-19,-35,-9,5,10,-15
7,17,2,-4,-7,-1,-5,5
20,-30,12,-1,0,3,-1,10
-37,-23,6,2,0,-4,-13,-9
5,0,-24,-15,0,-6,14,13
-11,-12,10,15,-1,-2,-5,-17
11,18,4,-3,4,-3,0,33
-10,8,9,-10,-2,0,5,-10
-8,-32,-17,16,0,-3,-15,-9
2,5,-10,-1,-5,0,0,-6
-2,5,-3,-3,-1,-19,0,-4
1,3,24,39,6,4,5,11
1,-6,-12,-27,-3,3,-11,6
5,0,-29,-18,-4,3,-3,6
-12,-15,18,-5,-3,-14,-13,-9
-6,-20,-28,-9,-2,-3,15,-3
-7,-5,20,-2,-1,-2,-6,-7
8,12,4,23,2,-6,14,11
6,-2,-9,-7,-1,1,-12,-17
-9,0,-11,-8,-4,-8,-27,6
9,-2,0,-5,-2,-13,13,10
-5,-10,9,-8,3,22,-7,-1
-12,11,-10,-9,-4,4,5,-34
3,15,-17,-26,-3,-6,0,1
5,-2,15,36,0,-3,-4,21
-25,-9,-3,20,6,-8,-10,-32
1,17,-3,-6,-1,5,17,7
3,-33,-15,3,-5,-3,1,-8
-2,-10,1,-33,-6,1,-10,7
4,6,26,25,6,7,5,12
-8,-21,-11,0,-4,1,-5,1
4,0,14,11,-3,8,17,-3
5,3,-34,-14,7,-17,-12,-10
5,-7,-3,-29,-11,8,6,21
3,20,6,12,0,-1,-13,-14
14,22,4,10,4,2,10,1
4,-3,2,8,3,2,5,11
-26,-6,-4,-16,-5,0,-3,-36
18,17,2,-6,-10,-14,-20,13
12,11,11,-7,1,4,15,5
4,-1,-1,13,4,9,-2,-1
-1,-4,-32,-20,1,-8,4,5
-2,1,34,36,-1,3,0,1
-18,1,-6,5,-2,-12,-13,-15
11,29,5,-13,-3,20,-1,19
-9,-27,8,-7,-7,-11,2,-18
-10,-6,-19,-3,2,2,7,0
8,4,4,7,1,-2,-6,-1
-21,-20,-8,-5,-4,4,1,-11
6,15,-5,-17,-7,-12,-9,8
-14,-13,4,-16,1,12,3,4
-4,11,-6,-5,-5,-3,-5,-5
2,-22,5,-5,-6,-5,-2,-16
2,-2,11,32,5,0,-2,7
8,3,-8,-7,0,4,11,7
-6,-8,19,-6,4,-3,-11,2
0,2,-20,-6,-2,-5,10,-16
-3,7,9,-4,-1,8,-4,0
-9,-5,-12,9,3,-6,-8,-10
-1,10,-9,-7,-6,-1,4,6
-22,-18,-2,-13,-2,1,-12,-33
6,21,12,6,-2,-11,11,43
-27,-9,-9,-8,-3,4,-7,-37
-9,-52,9,-4,-2,4,-10,9
-3,22,-1,16,-4,-11,3,-7
1,-9,-30,-15,0,-2,-3,3
1,12,11,-26,-5,-2,-4,1
9,-5,9,42,3,-3,5,13
-1,-5,-11,-6,2,8,-3,-1
-2,-11,32,1,-3,-11,-5,-11
11,6,-32,1,2,9,8,14
26,23,11,-19,-4,-3,2,-2
-34,-25,-7,10,7,11,-2,3
7,12,-12,-2,-5,-7,-1,-19
-6,-11,24,3,-2,-11,-11,15
-6,0,-23,6,4,8,0,-16
15,20,-4,-11,-4,7,-2,-3
3,-19,11,-6,-2,-14,-3,17
-14,-33,-6,-3,-2,0,9,-16
-10,2,-11,-1,-1,-2,-5,-11
1,12,9,5,-3,-8,-3,4
-7,-20,-15,-3,-1,11,10,6
17,9,-5,-11,-7,-6,-4,19
9,-3,16,18,0,-4,-3,-18
-8,16,-4,-3,-2,-1,-4,-1
4,-8,-2,-11,2,4,7,18
-1,8,9,1,-3,-6,4,-27
-8,-10,-26,-11,-3,-3,-5,3
9,4,32,8,2,-3,1,6
9,-26,-19,18,3,3,-3,-7
-3,2,-12,-7,1,1,-2,4
-21,3,13,-4,-2,9,1,-13
3,-8,-5,-6,-4,-9,-11,12
-9,21,2,-17,-6,-14,4,-16
12,-13,-2,0,0,4,-3,2
9,16,-15,-4,2,2,-4,25
3,5,4,-3,1,-1,0,-1
0,3,5,4,3,4,10,5
16,33,-2,20,2,0,5,-13
-10,-13,12,20,0,5,3,3
-6,-5,-7,-7,-3,-11,-4,-6
-4,7,1,-16,-5,1,-1,-11
9,-41,-12,-11,1,6,0,12
-5,4,-27,-28,-8,-10,-3,-11
16,7,17,14,0,-8,3,13
-9,10,0,28,4,2,-14,-10
-11,34,11,-14,-4,10,-3,-26
-1,-28,7,-7,0,1,-3,-11
-35,-21,-32,-12,-8,-6,1,3
20,23,-3,-11,0,12,1,-3
-4,-8,-6,-8,-2,-11,-13,-1
-1,4,1,-6,-2,-4,5,-5
16,20,0,-4,-1,6,-5,9
-11,-32,0,3,4,2,7,-9
-5,10,9,-3,-4,-10,-1,7
4,6,12,4,-3,4,-3,5
6,1,-7,22,2,-1,-11,-1
7,-2,-2,-3,-7,-32,-1,14
-10,-6,-9,10,3,17,6,-18
1,14,-2,-12,-1,-7,1,-1
4,-26,14,-4,1,13,0,14
-4,2,8,20,4,9,-8,-16
-13,-15,5,9,-3,-10,-2,3
-8,-20,-10,-9,-4,-5,1,-8
-6,-8,-2,-19,-5,-4,4,-6
-1,26,-25,-3,-3,-3,-7,12
2,-30,25,-7,-2,-10,3,0
-5,-17,-17,28,3,12,1,-13
5,3,0,-21,-5,-15,-5,-11
-11,-1,6,-16,-3,6,0,1
32,13,-9,4,-3,3,3,12
3,-10,19,44,14,-6,-5,6
-16,6,12,14,-1,-8,3,-8
-4,10,1,0,-4,9,-6,-6
-23,-10,-14,-13,-5,-8,-1,4
2,10,-6,-18,-5,9,3,3
11,12,-10,-4,3,-6,3,5
-3,0,-1,-5,1,5,-5,0
-16,-1,19,-1,-1,1,-11,-15
-4,8,-19,4,-2,-13,11,2
-8,4,-9,-1,4,5,-1,-31
9,3,-7,-16,-6,0,4,17
4,-31,3,7,-1,-2,-1,11
4,35,-3,-31,-5,-5,-12,0
2,-8,-2,-5,-1,-14,-1,2
22,14,27,70,18,17,8,19
-36,-19,-23,-10,-5,-12,7,-11
12,33,1,-12,-4,8,-8,6
4,-39,1,14,2,1,0,1
2,-4,-25,-40,-5,-5,-8,-10
13,19,46,2,-1,-4,9,18
-10,-13,-26,-1,0,-4,-5,1
-6,10,-18,-24,-3,11,-16,-14
0,-21,18,13,-3,-18,12,13
0,7,-11,-8,-1,3,-7,-20
-13,-4,27,0,-5,-13,-6,1
