-19,35,-7,-6,-15,-97,-25,-14
16,25,16,-2,2,76,-21,-8
-6,-25,4,15,12,39,62,35
-6,1,7,7,3,-29,-5,-11
13,-5,-17,4,-7,4,4,-10
-5,5,-1,-13,-11,-49,-20,5
2,0,19,6,7,-15,-13,-13
-42,-14,3,13,7,38,14,2
14,-19,-18,-2,-2,-15,-14,-1
-14,4,-14,-11,-16,-20,-19,-7
33,32,10,-9,8,40,13,6
-20,-30,-11,5,-9,-93,-27,-8
-8,-1,2,0,5,44,5,1
-25,19,8,1,11,69,49,5
35,4,-8,8,-2,-34,-2,9
-25,-24,-11,-12,-10,-19,-10,-16
-28,-36,-9,-6,-3,11,5,-9
10,-20,5,12,5,-16,-3,-4
24,31,6,-4,2,12,-3,16
-35,1,6,3,4,27,7,-16
25,-10,18,18,2,-1,7,14
3,2,-17,-12,-5,-6,13,16
-13,-11,-12,-2,-7,-11,-17,-19
17,16,-13,-6,-3,-22,-5,8
-45,-4,18,1,-7,-12,-17,-14
33,31,-13,6,10,48,17,14
-14,-17,21,2,4,26,24,-1
21,3,1,-5,4,-1,5,4
2,-9,-12,-1,-3,-17,-11,3
-35,-9,-11,-5,-4,-27,-14,-22
30,4,-13,-13,-9,-5,-1,16
3,-1,20,23,9,30,4,-7
-5,8,5,0,7,2,-2,13
-6,-30,-16,-4,-13,-86,-4,-3
6,1,-20,2,0,92,-4,-8
-10,19,33,-7,-7,-60,-1,-11
10,12,16,21,5,13,-37,10
4,-20,0,19,15,37,25,-9
-48,27,15,5,3,8,35,7
25,-31,-16,-6,-2,14,11,24
3,19,-26,-22,-14,-18,-2,-15
8,-22,-3,-17,-11,-25,-25,-7
-11,21,27,17,9,-19,-25,-10
-2,1,-18,-8,3,3,12,14
-8,12,2,-2,0,4,4,-10
8,0,1,8,2,12,-10,2
6,-19,-14,-13,-11,-38,-13,-17
-24,6,-2,-6,-7,-12,-1,-2
18,-5,-21,-4,8,64,0,2
-14,4,19,16,7,17,22,0
18,-24,-8,-25,-12,-42,-32,-3
11,19,8,3,5,21,9,1
15,0,10,9,-1,-66,25,21
-12,-4,-13,-26,-6,54,-7,-15
-25,8,4,2,-3,-22,1,-2
-5,-18,-20,5,-1,5,10,-9
-17,-1,-13,-24,-15,-12,-37,-13
14,30,43,28,15,-19,26,18
-5,3,-10,-3,0,-14,-12,-9
20,24,-3,-12,-7,2,-9,3
-8,-12,-10,-4,-9,-52,-6,-9
-12,-16,-6,6,3,62,-12,-3
28,-4,3,9,3,10,11,1
-52,-3,8,5,3,-12,-1,-15
20,-2,4,-3,1,11,3,6
9,-11,-21,-18,-5,-16,25,15
-11,-7,-2,2,5,5,4,-3
-6,-2,-1,-10,-2,34,5,-1
2,5,11,11,1,-7,0,-2
-5,17,3,-11,-12,-45,-29,-22
23,-21,-13,2,5,23,4,22
0,-8,-7,5,3,-10,-5,-4
-4,-3,12,-14,-2,30,6,-3
-13,-4,-10,2,-3,-24,-7,-3
-35,2,-3,-11,-5,-5,-9,-22
52,-2,2,-3,-5,-21,-7,28
-21,-6,-5,-2,4,-35,-6,-23
0,2,-8,-3,-6,67,1,-2
2,4,5,-11,-5,-42,-5,10
-31,-10,-9,-4,3,40,16,-15
16,14,3,3,3,22,20,11
-22,-44,-7,-8,-12,-67,-40,-7
26,42,-8,-1,-7,8,21,4
-5,-16,-4,0,2,-2,-13,-8
-32,-22,-5,7,1,27,7,-10
17,13,-8,-20,-9,-26,-6,12
24,-3,24,8,13,11,-7,6
16,0,-1,7,3,1,-1,-10
-57,-5,10,1,-8,3,-5,-22
26,5,-9,3,-9,-78,-23,3
-16,7,-22,-4,2,70,9,-5
31,10,23,-7,2,-11,9,27
49,12,16,25,6,10,-6,-1
-38,-2,0,-4,-1,-15,19,-5
-4,-24,-25,6,-7,-39,-19,2
-21,6,-11,-25,-10,1,-27,-7
-19,4,39,38,18,10,9,-5
7,9,13,-15,0,10,4,1
-4,7,0,8,6,-7,2,-4
-7,-14,-30,-22,-13,2,-12,-3
9,-26,2,1,-11,-11,-4,2
6,8,1,0,5,17,1,-2
-20,-21,2,0,0,1,-8,-9
-3,16,6,3,-3,-14,5,-4
-2,-17,-22,-15,-13,-45,-13,-3
-33,9,1,-2,0,25,-19,-8
36,-17,-6,2,6,34,30,13
28,-15,-12,7,0,30,11,6
-24,26,3,-33,-5,2,4,9
-14,-28,10,40,10,-25,6,-8
1,-7,-8,-20,-12,-32,-21,-12
21,53,36,15,3,11,-5,6
-22,-12,-30,-5,-1,14,-1,0
9,5,-18,-12,-12,-18,8,-2
-15,-14,2,-11,3,15,-10,3
2,10,8,14,6,8,18,-8
3,-1,-2,1,-5,1,-6,-1
2,-4,-3,0,1,-1,20,13
3,-18,-10,-6,-10,-32,-5,3
-10,4,-19,-11,0,4,-15,-9
22,8,10,1,1,17,17,14
-8,-12,5,9,2,-8,-16,-15
-29,2,-1,-14,-9,-36,-14,-7
-5,5,14,21,13,40,9,-3
13,-1,-15,-9,-1,19,9,12
-23,-9,-3,-5,-4,7,-7,-9
-11,8,-3,-8,-14,-61,-7,-11
-4,-15,-6,-13,-8,-11,0,6
5,21,18,12,8,33,2,-9
28,-11,-11,-7,-5,-13,2,12
-19,-19,1,-2,-2,-18,-16,-8
19,1,-10,-13,-3,0,15,-1
8,-7,-10,1,5,14,16,5
8,19,10,-6,-7,-11,-8,-2
-29,9,3,4,-3,-30,-16,-26
35,-37,4,10,-1,27,-14,20
-31,-13,-11,-17,1,19,3,-8
11,17,1,12,8,-5,0,4
9,3,2,-2,1,16,1,-3
-22,-1,-6,-5,-8,-56,-15,3
7,-15,-11,-15,-7,4,6,-7
6,-8,19,12,6,10,1,11
9,-2,-3,1,5,8,5,2
-40,-5,-1,-6,-5,-19,-12,-25
21,3,-7,-2,-4,-12,-12,21
-15,-2,-8,-15,-2,7,12,-9
-3,-2,8,4,1,3,-1,-7
9,0,6,18,9,15,7,10
7,14,-4,7,-1,-7,3,-1
14,2,0,-15,-12,-19,-15,3
8,-1,13,15,13,44,33,14
-20,-9,-11,-10,-9,-16,-12,-15
28,15,-2,-2,-8,-42,-14,-2
-11,6,-3,-6,4,36,5,8
-1,1,2,-1,4,13,5,10
11,1,6,3,7,-7,-4,3
-26,-5,2,-3,-7,3,3,-18
10,3,2,-10,-7,-57,-32,-20
34,17,5,7,9,69,27,31
10,-1,3,-1,-2,-19,4,7
-1,13,-8,2,2,-4,-9,2
-19,-19,-8,-16,-10,-21,0,-1
-13,6,-1,-3,-2,4,-13,-24
8,-1,7,13,7,10,14,12
3,-4,-1,-9,-8,-9,-9,0
6,10,-2,5,7,13,6,12
4,-6,0,2,-12,-40,-18,-10
-24,-2,7,-5,2,16,-4,-16
31,0,-8,12,6,22,19,7
-7,-14,9,2,1,2,8,-1
30,-3,-10,2,1,3,-5,23
-10,-17,-15,-29,-16,-21,-13,-10
-12,7,10,0,1,-10,-11,-17
3,3,-12,-2,3,-52,-13,-3
1,10,7,-2,1,49,0,1
10,-7,-3,4,1,2,22,19
-55,-30,-14,-9,-10,-12,-10,-10
31,7,0,0,-2,11,-1,-1
2,-10,3,3,1,-49,-6,-2
-13,10,-9,-6,1,11,-9,-6
5,-21,-16,-4,-8,-12,-13,-4
-39,18,12,35,16,29,3,-10
-13,-2,16,-8,1,21,21,15
-8,-5,9,-1,1,0,2,-9
18,27,14,15,4,-21,-10,-8
-5,-32,-19,-2,-6,5,-1,-3
4,13,-33,-6,-4,-13,-3,4
-5,3,9,-11,-7,-8,-10,-16
12,-8,14,3,2,11,-3,2
-27,-3,2,-2,7,24,24,7
6,6,5,13,-3,-62,-24,-7
1,-15,-35,-11,-2,52,24,4
12,-3,25,8,1,-14,-5,-3
-19,0,8,-2,-3,25,9,6
7,-2,-9,-11,-6,-37,-13,5
-24,-6,-13,9,-2,-23,-19,-16
-11,-4,-10,-12,-4,-19,-16,-5
7,9,-8,-3,-8,7,1,-5
-27,-15,17,7,5,24,-2,-20
5,22,5,7,4,18,15,6
-5,-5,-14,-20,-6,9,10,11
17,-16,1,-11,-7,-30,-15,6
-6,-6,-10,2,0,-8,-6,-15
0,18,16,9,0,-1,-11,-3
-22,-4,9,10,4,-23,-15,-19
55,5,-22,-11,-4,4,2,22
-11,-26,-9,-11,-5,16,8,0
-29,2,5,11,3,-7,-3,-7
15,11,0,7,3,5,10,14
13,-8,5,1,-4,9,-4,-8
-27,4,1,-2,1,21,1,-13
-1,-5,-7,-8,-5,-28,-15,4
15,2,-14,-13,-3,24,12,-1
-57,-26,-5,-2,-3,-26,-4,-16
33,38,17,9,7,2,-3,11
8,-4,5,-4,-3,-6,-6,-11
-29,-7,-5,-4,-7,2,3,2
-6,2,-11,-19,-4,-15,-6,-5
28,11,9,21,7,4,-1,14
13,12,-3,-4,-4,-16,-2,-9
-13,-20,17,2,-1,5,-17,-16
17,50,27,24,7,14,8,18
-44,-39,-20,-11,-4,-16,2,-12
4,11,-8,-1,-1,5,8,1
10,-22,-15,6,-7,-10,-4,2
27,13,-2,-11,-5,-20,-2,0
1,-10,0,-12,-1,26,-9,6
-34,-7,0,-2,2,20,26,-3
-27,-16,-6,4,-2,0,-8,-17
35,-3,8,1,1,1,2,9
-35,-20,-4,0,-6,-74,-6,-11
28,15,-7,-16,-8,43,-11,-3
11,10,-2,0,11,46,24,4
15,-11,-19,1,-7,-30,-18,-10
17,7,2,-9,4,25,19,16
7,-3,21,26,10,-17,-1,8
4,3,4,-3,1,-11,2,2
4,10,3,5,3,24,3,-5
-15,-32,-21,-18,-12,-23,-8,-7
-3,12,1,0,-4,-33,-21,-18
29,18,-11,-16,-4,22,-4,7
-59,-40,10,0,7,16,20,5
18,14,11,20,9,-16,-8,-1
-8,-14,-8,-9,5,19,0,1
-4,-6,-11,3,7,0,5,-6
6,46,16,-1,5,9,6,-14
-17,-40,-12,-10,-2,-12,-3,-5
-13,2,-1,4,-3,-32,-14,7
14,34,2,-4,-1,39,13,14
-12,-23,-18,-15,-12,-5,-1,-16
11,-14,2,-9,-9,14,2,1
4,-15,-5,11,-9,-26,-9,-1
-2,-4,-5,-11,-19,-41,-23,-5
-15,14,3,3,-4,30,1,-3
20,11,-14,-15,-13,-2,24,12
-14,-10,16,6,-1,12,-7,-3
-19,-3,4,6,7,7,14,-11
44,-8,-8,-10,-6,-13,-8,22
7,18,-2,-3,4,8,17,1
-16,-8,12,-7,0,9,10,7
-5,-10,-2,4,1,-12,-8,-8
-14,-1,-8,6,4,15,12,0
-40,6,-9,-9,-9,-4,-22,-15
62,-1,-8,-14,-1,-43,-2,19
12,36,29,32,13,42,0,0
-33,-15,-10,-1,4,-16,6,-6
12,-1,1,6,2,17,-3,4
16,10,-3,4,-3,-20,-2,8
-44,-33,-29,-27,-20,-44,-28,-37
6,-9,-2,-1,1,5,2,33
-5,23,30,22,14,-13,8,-11
-13,-11,2,-6,3,40,0,-11
9,22,4,-3,-2,-22,-8,17
-34,-20,-18,-15,-5,27,10,-19
14,21,3,1,-4,-20,4,3
4,-10,-7,1,3,16,0,6
-18,3,10,2,4,15,14,-5
48,10,-1,8,-3,-27,-10,11
-1,-34,-22,-5,-10,-68,-37,-6
-36,3,4,-7,9,101,27,0
1,-5,26,2,2,-9,16,1
-8,-11,6,12,3,-11,-13,-10
22,-5,-6,11,4,-1,3,11
-24,-24,-26,-9,-17,-35,-24,-17
22,-12,-16,-12,-11,-4,-5,19
10,19,1,-4,0,-18,2,-7
-4,19,11,-7,1,30,-10,-6
-8,-15,3,3,1,-2,7,-5
-3,-7,-4,-1,-3,-1,-6,2
-12,-11,-7,-7,-9,-34,-24,-16
16,21,6,14,11,60,16,19
-22,-2,-7,-11,-6,27,20,-4
19,3,7,6,-1,-20,-1,0
-14,1,6,11,2,-4,-11,-5
-1,-7,-8,-6,-3,-12,-11,-10
-20,2,-2,3,-2,-29,-21,-18
18,-41,-36,-13,-4,-5,10,23
33,18,13,-6,-5,32,-2,1
-6,19,35,29,27,52,26,-1
8,1,5,7,-1,-19,9,7
-5,-5,-14,-6,-9,-26,-15,-1
-18,-19,-14,-17,-5,-12,-17,-8
-7,-1,-6,-6,-5,30,12,-2
2,-2,3,-2,0,-3,-7,9
-11,9,1,5,2,-7,8,-2
-16,-29,-13,-8,-9,-18,-16,-14
11,0,-5,-9,-4,-9,-1,9
6,-30,-20,-1,-3,-2,5,-2
-3,37,17,-1,-6,-11,-16,1
-1,16,19,8,13,35,5,-8
-9,-21,-1,9,0,4,8,6
33,8,-7,-6,-13,-78,-19,-4
-29,-20,-12,-5,0,72,5,-18
18,-2,-24,-5,4,5,22,20
-15,0,6,-12,-6,-17,-14,-5
16,19,28,22,9,29,18,3
31,22,-3,-9,-1,-20,-5,3
-48,-3,0,-3,-6,-19,-16,-17
20,-9,-24,-14,-9,-20,4,10
-3,-7,-8,-6,-3,-7,-9,-5
-4,2,7,8,12,34,14,-1
-11,11,8,-2,-1,7,17,2
-4,-14,-4,-11,-6,-21,-17,-13
2,7,1,0,-3,8,-8,-5
-39,-14,-4,9,-1,-14,-5,0
6,3,-1,-9,-4,-7,4,3
-2,-6,-7,-25,-7,-11,-4,8
1,-10,-2,2,7,28,-10,-5
0,24,25,14,7,39,16,7
-1,-12,-5,7,1,-21,-2,-2
-10,7,-3,-2,-8,-28,-16,-18
-29,4,-2,-12,-1,14,1,2
10,-28,-22,-8,-3,3,16,-2
3,3,1,1,1,5,-5,6
-2,2,3,-4,-5,-4,-16,-16
-12,23,9,14,1,-13,-7,4
5,5,6,2,1,-15,5,7
25,1,-2,-2,4,8,7,10
-7,-38,-17,-6,-5,3,3,-12
5,26,-2,-10,-9,-20,0,2
0,5,10,-12,-7,-36,-10,3
-2,3,7,23,10,49,12,-10
-5,20,4,1,11,28,7,8
33,3,8,-2,-6,-5,-6,-5
-25,-51,-29,-11,-8,-25,-9,-1
24,15,2,-15,-10,-37,-14,-12
-9,2,3,0,-1,14,1,4
8,9,4,0,6,34,27,8
-14,8,-2,3,-3,-30,-13,-17
-3,-22,-10,-3,-5,3,-2,3
20,4,4,6,2,4,-2,12
2,-27,-19,-11,-7,-14,-4,3
11,18,2,3,-2,18,-2,-6
-39,16,8,5,-2,-15,5,-2
15,7,12,13,11,5,4,1
4,-11,-8,-7,-1,-3,1,3
-7,7,2,1,-1,-3,-11,-7
15,-26,-9,-5,-3,-51,-12,8
-49,0,-10,7,-5,44,-7,-24
-5,-1,2,-7,5,1,11,6
14,-3,2,3,5,15,10,4
22,-4,-16,-8,-6,-48,-10,18
14,3,6,-11,-8,-6,-9,-3
6,9,10,17,5,-8,-6,-1
-44,-21,-12,-10,-7,-7,-16,-32
25,20,10,2,5,42,18,17
-5,-20,-13,-2,-1,-23,1,3
-5,11,-5,-4,-4,9,-12,-10
6,10,10,-3,-1,2,14,10
-38,-7,-4,-9,-13,-12,-19,-26
45,15,-14,-7,-1,32,13,19
10,5,19,2,7,-7,-5,-4
9,-2,4,11,0,-14,-14,7
11,-7,4,7,12,13,3,5
-20,-7,-11,-9,-9,-22,-2,-6
-6,-7,-17,-6,-6,1,-3,1
-4,4,-10,-14,-3,-9,-10,-10
30,20,15,10,7,10,2,17
-21,-24,-3,-3,-2,-17,-2,-9
-8,7,-3,-1,-4,-11,-5,-4
11,15,7,3,-1,2,-2,14
-15,-30,-18,-7,2,29,10,-13
-4,1,2,-1,-4,-1,-2,-15
1,-8,8,7,-1,-5,-2,15
-7,-14,-9,-3,-1,4,2,-8
-22,10,7,-5,-3,-21,-12,-15
22,-4,2,16,6,-41,-8,4
-12,-14,-8,-7,-4,58,20,-5
11,0,1,-5,-2,-7,-1,9
-7,-9,-3,1,-4,-11,-11,-4
10,16,10,5,2,17,35,6
-11,-2,-22,-8,-11,-33,-17,-1
-8,-22,-14,-2,3,28,13,-2
3,6,33,7,13,6,11,3
-12,16,5,4,-2,-8,-18,-12
29,26,4,-1,-1,-10,-3,2
-8,0,-10,6,4,15,9,11
-7,-23,-11,-2,-3,-7,-11,-1
8,34,11,-9,-4,3,-3,-5
-36,-36,-15,-12,-7,12,3,2
16,4,21,16,8,-14,-4,-6
-8,0,-4,2,-3,-3,-3,-4
-9,8,0,-4,2,-2,-2,0
-18,-11,-13,-6,-16,-90,-28,-28
-18,6,-9,-15,-4,77,2,13
10,-11,-7,-6,2,18,33,16
-18,-36,-6,3,0,15,3,-9
12,10,6,-1,1,-15,-8,-1
-11,-1,-1,-2,-7,-47,-23,-19
-28,5,8,7,0,-1,-13,-14
28,9,-20,-13,-7,-11,-3,20
3,-10,9,3,13,42,15,6
17,30,21,3,2,-15,5,2
-19,-5,-7,-2,-2,5,-5,-15
9,-25,-7,-3,-6,-19,-5,3
-10,-21,-18,-11,-9,6,-6,5
-6,-2,8,16,4,-40,-16,-6
26,38,17,17,11,65,28,8
-15,10,9,3,8,-1,8,2
9,4,-1,3,3,21,0,-1
-26,-16,-12,-13,-11,-36,-2,-15
25,-24,-18,-10,-9,-34,-20,5
-11,-11,-7,5,2,21,-1,3
22,45,14,-10,-1,10,16,0
29,12,3,-4,-1,-1,-3,15
-35,-18,-6,-6,-3,-17,-12,-16
8,5,2,-4,-2,9,2,-2
-5,-3,-2,3,-4,-58,-13,-6
43,-35,-19,-10,1,59,-4,-5
-23,14,-9,-11,-4,4,23,18
5,-7,9,0,0,-19,-19,-12
7,-9,0,27,3,5,-6,3
2,-3,-3,-9,-12,-84,-21,-14
18,-13,1,-15,-3,58,-8,1
-10,23,7,14,6,-25,13,4
-25,-9,0,-6,1,25,-4,-8
11,-13,-10,6,6,-6,3,7
13,12,-2,-3,-2,-25,-7,10
2,15,1,-6,-6,-9,-13,-14
4,14,8,3,3,-2,-1,1
-6,-39,-16,-4,-1,35,12,8
11,25,18,0,1,-16,1,-14
-12,-24,-9,-11,-1,14,-2,7
4,-14,-7,-3,-5,-1,7,3
-17,20,-5,-6,-6,-22,-22,-18
30,-7,8,18,10,20,8,22
8,11,17,9,-1,2,15,-3
3,11,-10,-13,-4,11,-5,-3
-27,-6,-2,-8,-13,-61,-4,-9
12,-7,-17,-12,-6,31,-6,5
4,-11,-12,-3,2,-13,-3,5
4,19,18,9,5,15,16,7
9,15,4,-1,4,17,11,6
-17,-5,-9,-12,-9,-39,-11,-11
-15,-4,-4,-8,-5,4,-7,-7
-7,-14,5,7,1,8,6,4
8,22,1,4,9,35,17,21
-20,-6,-12,-4,-8,-23,-8,-26
6,-4,3,8,2,11,-2,-7
11,-14,-6,-7,-6,-26,-16,9
0,-12,6,-2,-3,18,-8,-2
-25,-13,-8,5,7,16,39,2
-15,-16,4,-1,-4,-14,-26,-14
7,16,-4,-4,0,54,17,-7
5,14,18,5,2,-15,-1,1
6,6,2,-3,-4,-12,-22,-11
2,15,-11,-7,-3,-13,7,10
-29,-42,-9,-2,-6,-14,-13,-8
-4,20,4,4,3,41,27,2
10,-15,-3,4,4,-32,-13,5
-4,3,0,1,-3,-1,6,-10
-11,2,-7,-8,-8,-39,-17,-3
-3,-34,-6,-1,0,34,1,5
-15,27,10,13,9,24,22,5
-6,-17,-5,-12,-7,-11,-2,-8
-13,-2,-6,-1,-10,-57,-16,-5
-9,-23,-25,-19,-7,15,-29,-8
14,21,30,11,8,-2,18,8
-20,-2,0,6,3,20,-4,-7
35,9,-1,-6,-3,-18,1,11
-8,2,-1,-1,-2,-19,1,-1
8,-13,-20,-14,-8,-14,-20,6
-28,-19,0,-3,1,24,10,-14
3,16,1,2,-3,5,-2,-4
-12,-15,-2,5,-3,-24,-9,-23
-1,2,-9,-5,-7,-16,-13,5
-5,-14,-1,0,4,39,23,0
16,8,9,-4,2,25,19,6
12,-3,-1,6,1,6,8,1
-24,1,0,8,-3,-42,-16,-13
-10,-18,-30,-20,-13,-39,-18,-2
14,5,24,30,20,80,26,4
1,7,6,2,-1,-27,-4,8
-10,-2,-1,1,-3,-2,-6,-12
32,3,10,11,1,-8,3,15
-47,-4,-12,-11,-3,-6,-15,-22
0,10,0,-4,-1,-2,11,8
-8,-28,-9,2,2,-9,-1,4
7,19,-1,-10,-6,24,-4,9
-35,11,4,3,-2,-24,-14,-45
75,16,21,7,3,0,-5,48
12,-8,-9,-5,3,-2,13,10
-8,-6,-1,-2,8,29,-2,-11
10,-30,-23,-9,-12,-18,0,4
-39,8,-7,-10,-1,6,-22,-26
6,5,25,9,2,-17,2,2
32,28,12,10,1,25,-14,20
-26,-11,1,8,9,24,10,-9
-29,1,-19,-3,-7,-17,-4,-15
41,-32,-2,-7,-1,14,-2,16
-34,5,1,1,-7,-38,-9,-17
45,20,-1,-19,-4,-15,-12,42
-21,-8,18,21,17,55,41,-20
3,-3,3,-3,-7,-21,-20,-7
-5,-15,-11,5,5,-7,13,2
13,12,0,1,-1,36,10,2
-2,-1,-23,-15,-9,-25,-7,-10
-13,-11,2,2,-1,4,-7,-4
28,2,3,12,1,-22,-6,8
-46,-2,0,-8,-5,-14,-14,-21
23,-3,11,9,0,-10,10,22
-20,-3,-12,-9,0,48,6,-9
-3,-1,-1,-7,-3,19,1,-10
6,1,1,3,1,-20,6,8
9,20,13,2,-1,-4,-12,-6
7,13,-14,-14,-11,-31,-15,-6
-25,-26,-6,-8,-6,-19,-5,1
6,7,1,4,0,30,13,3
-19,-18,-6,0,1,-10,-3,-2
-10,14,10,16,5,9,4,1
11,23,0,-8,-3,-12,-10,-12
0,-31,-18,-6,-6,-25,-4,7
-5,10,-16,-18,-6,20,-9,-3
-13,-7,15,-1,1,4,5,-12
8,20,2,6,-1,4,-3,9
5,-10,4,2,-3,-33,7,1
-24,-6,-13,-4,-4,15,-2,-9
-10,-6,-18,-20,-8,-10,-2,-6
-1,10,1,-13,-1,13,-1,4
9,8,31,23,4,-26,-16,-1
27,6,-4,1,-1,-4,5,-8
7,-7,-11,-4,-5,6,4,1
-9,6,1,-2,-3,-34,-13,-4
1,-25,-14,-8,1,28,-1,4
13,4,7,-9,-3,-9,10,11
16,5,5,12,8,-2,-4,3
-19,-18,-7,-4,-1,-10,-6,-10
-21,-23,-8,-8,-3,-1,-23,-15
23,23,11,7,6,2,7,18
-4,8,-3,-4,-1,9,9,-4
-6,-44,-20,-12,-4,7,15,5
6,32,10,2,-1,26,16,-5
-14,-27,-1,-6,-8,-38,-17,-1
-14,7,-3,2,1,-3,-3,-12
2,-7,-1,5,4,42,10,7
18,-17,-18,-10,-10,-18,-5,1
-6,26,11,11,1,-8,-17,-13
-7,17,13,-1,5,-2,10,2
10,-17,9,1,-1,-9,-10,-9
-1,4,-20,-16,-5,2,-3,-3
-4,-21,-12,-9,-7,-18,-7,-6
5,12,1,-5,-8,-42,-20,3
-3,0,1,1,6,48,15,-5
-19,3,4,5,2,11,3,-8
-5,-16,5,5,1,0,6,6
18,3,-10,-18,-10,-8,-15,4
5,8,6,14,3,-5,10,4
-2,-19,-8,2,0,-17,-15,-12
-14,-1,10,-5,-4,1,4,-13
-2,-20,-5,9,1,4,-5,8
20,5,7,-7,-8,11,-14,7
16,33,14,7,12,16,23,5
5,-8,-19,-12,-5,-3,-6,4
-40,-10,9,0,2,-5,1,-10
-3,-2,-9,-2,-10,-33,-23,-11
-10,6,-2,4,-4,-3,-9,-6
5,1,1,-1,3,3,4,-8
10,-12,-8,-2,-3,-3,2,19
-11,6,0,-1,0,-3,2,-3
11,20,7,-9,-2,4,3,6
-20,-9,-4,-1,-1,-2,0,-9
-1,-27,-13,-1,2,14,-3,-5
12,13,8,13,4,11,11,12
-20,4,2,-9,-4,-18,-6,0
3,-4,-14,-9,-11,-39,-11,-8
-5,-11,5,14,5,24,-12,-11
-2,1,4,2,11,51,41,15
5,-11,2,0,-5,-10,-13,-8
-19,-7,4,13,5,10,11,4
25,17,-7,-19,-6,-28,-2,12
-36,-12,-5,-3,-9,-41,-36,-34
-8,-14,-10,2,-2,21,6,-1
25,-11,-6,-8,-1,-11,-8,11
-29,12,10,9,0,-2,5,-11
5,1,6,-1,3,0,1,-3
2,5,-5,-2,-4,-4,6,-3
-13,2,1,5,7,20,-8,7
18,-3,5,-8,-4,16,18,3
-10,3,-13,-9,-10,-13,-11,-3
6,-2,-5,1,-1,-8,0,5
-5,-1,-1,-3,-2,-22,-10,-3
1,10,7,0,7,47,16,-1
-9,-9,-7,1,-3,-17,-17,-9
20,-3,4,-4,-3,-10,6,15
-24,-10,0,14,3,43,2,-12
7,-10,-8,-6,-7,-32,-13,6
16,-14,-5,-10,-3,0,-8,5
-7,-3,-6,-7,-2,-21,-8,-7
9,14,5,-2,1,-2,4,-4
-10,-7,0,4,-2,-5,-1,-14
-7,-1,3,-1,-1,-4,1,6
1,-4,-13,-4,-1,2,-2,7
1,-18,-1,-9,-3,15,14,1
-2,-2,-4,6,0,6,0,-7
14,28,20,8,-1,-11,5,4
5,18,3,6,-1,8,29,-3
-30,-29,-23,-12,-8,-6,-18,-5
-12,13,3,-5,3,4,21,3
14,-7,5,10,2,6,-10,-1
20,14,-6,3,4,30,-2,2
3,11,10,-2,-6,-38,-7,4
-6,7,-1,-7,-2,-1,-2,-18
-12,-56,-17,3,3,-10,5,16
16,7,6,-4,3,42,23,11
-4,1,-2,5,0,2,4,-4
-7,-6,5,8,-2,-32,-16,-6
-5,16,-4,-8,-10,-1,-14,-17
3,5,1,5,4,15,16,8
-5,-22,-14,-9,-3,-5,-2,-2
0,7,-3,-16,-9,-2,1,8
-14,-1,1,-15,-6,-16,-3,-18
-1,-6,-1,1,-3,-12,-19,-5
4,6,6,4,5,-1,8,3
-12,-1,-12,8,3,-10,-7,-7
10,0,-5,-3,0,17,-2,2
0,-6,-1,-4,-1,9,4,3
-6,11,6,-5,-7,-18,0,-8
3,-16,-9,-11,-3,-38,-17,4
12,37,19,27,19,50,22,5
